,Zipcode,City,State,Latitude,Longitude
32459,93962,spreckels,ca,36.6219,-121.64689
32461,95013,coyote,ca,37.21661,-121.7405
32462,95101,san jose,ca,37.3894,-121.8868
32463,95103,san jose,ca,37.33939,-121.89496
32464,95106,san jose,ca,37.33939,-121.89496
32465,95108,san jose,ca,37.33939,-121.89496
32466,95109,san jose,ca,37.33939,-121.89496
32467,95110,san jose,ca,37.33939,-121.89496
32468,95111,san jose,ca,37.284042,-121.82664
32469,95112,san jose,ca,37.348541,-121.88627
32470,95113,san jose,ca,37.33939,-121.89496
32471,95115,san jose,ca,37.33939,-121.89496
32472,95116,san jose,ca,37.3518,-121.8508
32473,95117,san jose,ca,37.311042,-121.96162
32474,95118,san jose,ca,37.257643,-121.89072
32475,95119,san jose,ca,37.232244,-121.79092
32476,95120,san jose,ca,37.213623999999996,-121.85671
32477,95121,san jose,ca,37.305714,-121.81145
32478,95122,san jose,ca,37.329640999999995,-121.83358999999999
32479,95123,san jose,ca,37.244426000000004,-121.83246000000001
32480,95124,san jose,ca,37.256743,-121.92312
32481,95125,san jose,ca,37.295092,-121.89648999999999
32482,95126,san jose,ca,37.326341,-121.9178
32483,95127,san jose,ca,37.369473,-121.82077
32484,95128,san jose,ca,37.316983,-121.93555
32485,95129,san jose,ca,37.307742,-121.99976000000001
32486,95130,san jose,ca,37.289642,-121.98311000000001
32487,95131,san jose,ca,37.386309999999995,-121.88987
32488,95132,san jose,ca,37.405989,-121.84775
32489,95133,san jose,ca,37.373540000000006,-121.85784
32490,95134,san jose,ca,37.412539,-121.94461000000001
32491,95135,san jose,ca,37.299474,-121.75446000000001
32492,95136,san jose,ca,37.269343,-121.84938999999999
32493,95138,san jose,ca,37.255915,-121.77536
32494,95139,san jose,ca,37.226194,-121.76513999999999
32495,95140,mount hamilton,ca,37.34188,-121.643
32498,95141,san jose,ca,37.1705,-121.7556
32499,95148,san jose,ca,37.330496000000004,-121.79141000000001
32500,95150,san jose,ca,37.33939,-121.89496
32501,95151,san jose,ca,37.3198,-121.8262
32502,95152,san jose,ca,37.4022,-121.84700000000001
32503,95153,san jose,ca,37.2488,-121.8459
32504,95154,san jose,ca,37.2649,-121.9139
32505,95155,san jose,ca,37.31,-121.9011
32506,95156,san jose,ca,37.3576,-121.8416
32507,95157,san jose,ca,37.3008,-121.9777
32508,95158,san jose,ca,37.2625,-121.8779
32509,95159,san jose,ca,37.3179,-121.9349
32510,95160,san jose,ca,37.2187,-121.8601
32511,95161,san jose,ca,37.3894,-121.8868
32512,95164,san jose,ca,37.3916,-121.9203
32513,95170,san jose,ca,37.3103,-122.0093
32514,95172,san jose,ca,37.334,-121.8847
32515,95173,san jose,ca,37.33939,-121.89496
32516,95190,san jose,ca,37.3894,-121.8868
32517,95191,san jose,ca,37.3262,-121.9158
32518,95192,san jose,ca,37.33939,-121.89496
32519,95193,san jose,ca,37.2441,-121.8287
32520,95194,san jose,ca,37.33939,-121.89496
32521,95196,san jose,ca,37.3338,-121.8894
32522,95045,san juan bautista,ca,36.84551,-121.538
32524,94577,san leandro,ca,37.72493,-122.15608
32525,94578,san leandro,ca,37.703427000000005,-122.12799999999999
32526,94579,san leandro,ca,37.68858,-122.15421
32527,94580,san lorenzo,ca,37.68104,-122.12441
32528,93954,san lucas,ca,36.126393,-120.91783999999998
32529,95046,san martin,ca,37.08495,-121.61022
32530,94582,san ramon,ca,37.76,-121.93
32531,94583,san ramon,ca,37.75735,-121.95213000000001
32532,95050,santa clara,ca,37.35411,-121.95524
32533,95051,santa clara,ca,37.346241,-121.9846
32534,95052,santa clara,ca,37.35411,-121.95524
32535,95053,santa clara,ca,37.3498,-121.9378
32536,95054,santa clara,ca,37.393240000000006,-121.96066
32537,95055,santa clara,ca,37.3451,-121.9769
32538,95056,santa clara,ca,37.3997,-121.9608
32539,95060,santa cruz,ca,36.97412,-122.0308
32542,95061,santa cruz,ca,36.97412,-122.0308
32543,95062,santa cruz,ca,36.9707,-121.99086000000001
32544,95063,santa cruz,ca,36.9792,-122.0088
32545,95064,santa cruz,ca,37.000199,-122.06026000000001
32546,95065,santa cruz,ca,37.010321999999995,-121.98523
32547,95066,scotts valley,ca,37.05106,-122.01468
32549,95067,scotts valley,ca,37.05106,-122.01468
32551,95070,saratoga,ca,37.26383,-122.02301
32552,95071,saratoga,ca,37.26383,-122.02301
32553,93955,seaside,ca,36.615813,-121.83461000000001
32555,93960,soledad,ca,36.42469,-121.32632
32556,95073,soquel,ca,37.007915999999994,-121.95071999999999
32557,94585,suisun city,ca,38.23825,-122.04024
32559,94586,sunol,ca,37.59438,-121.88857
32560,95075,tres pinos,ca,36.766999999999996,-121.3017
32561,94587,union city,ca,37.592184,-122.04576999999999
32562,94503,american canyon,ca,38.17492,-122.2608
32565,94589,vallejo,ca,38.152068,-122.25074
32568,94590,vallejo,ca,38.10409,-122.25664
32569,94591,vallejo,ca,38.099119,-122.21035
32570,94592,vallejo,ca,38.115015,-122.29055
32571,94595,walnut creek,ca,37.879757,-122.07143
32572,94596,walnut creek,ca,37.90631,-122.06496
32573,94597,walnut creek,ca,37.90631,-122.06496
32574,94598,walnut creek,ca,37.91878,-122.02618000000001
32575,95076,watsonville,ca,36.922902,-121.77224
32582,95077,watsonville,ca,36.91023,-121.75689
32583,94599,yountville,ca,38.40158,-122.36081
32584,95220,acampo,ca,38.200193,-121.23505
32585,96006,adin,ca,41.19378,-120.94524
32586,93601,ahwahnee,ca,37.388698,-119.72438999999999
32587,95910,alleghany,ca,39.46962,-120.84328
32588,95701,alta,ca,39.217667999999996,-120.78346
32589,95715,emigrant gap,ca,39.277658,-120.7067
32591,95601,amador city,ca,38.41936,-120.8241
32592,96007,anderson,ca,40.44821,-122.29778
32593,95221,altaville,ca,38.08381,-120.56187
32595,95222,angels camp,ca,38.087437,-120.58072
32596,95703,applegate,ca,39.00073,-120.99244
32597,95912,arbuckle,ca,39.0138,-122.0274
32599,95223,arnold,ca,38.282255,-120.28875
32602,95913,artois,ca,39.6196,-122.19387
32603,95301,atwater,ca,37.34772,-120.60908
32604,93602,auberry,ca,37.077273,-119.42981999999999
32605,95602,auburn,ca,38.976836999999996,-121.09142
32606,95603,auburn,ca,38.909605,-121.07971
32607,95604,auburn,ca,38.9029,-121.06700000000001
32609,95224,avery,ca,38.20436,-120.36992
32610,95303,ballico,ca,37.45438,-120.70603
32611,95914,bangor,ca,39.423,-121.3653
32612,93604,bass lake,ca,37.32467,-119.56625
32613,93669,wishon,ca,37.284459000000005,-119.53472
32615,96008,bella vista,ca,40.732501,-122.11263999999998
32616,95916,berry creek,ca,39.661519,-121.38193000000001
32617,96009,bieber,ca,41.12128,-121.14414
32618,96010,big bar,ca,40.748000000000005,-123.229
32619,96011,big bend,ca,41.02071,-121.91111
32620,93605,big creek,ca,37.20495,-119.24596
32621,95917,biggs,ca,39.41239,-121.71275
32622,95305,big oak flat,ca,37.82354,-120.25825
32623,93606,biola,ca,36.80217,-120.01627
32624,95606,brooks,ca,38.8065,-122.2039
32625,95918,browns valley,ca,39.282171000000005,-121.34733
32626,95919,brownsville,ca,39.453457,-121.26543000000001
32627,96013,burney,ca,40.88238,-121.66082
32628,95225,burson,ca,38.18381,-120.89049
32629,95920,butte city,ca,39.44223,-121.95216
32630,96014,callahan,ca,41.30959,-122.80142
32631,95709,camino,ca,38.748112,-120.67463000000001
32632,95922,camptonville,ca,39.45184,-121.04857
32633,96015,canby,ca,41.4664,-120.9218
32634,93608,cantua creek,ca,36.50134,-120.31627
32635,95923,canyondam,ca,40.187554,-121.1152
32637,95608,carmichael,ca,38.628371,-121.32701999999999
32638,95609,carmichael,ca,38.61713,-121.32828
32639,93609,caruthers,ca,36.54273,-119.8332
32640,96016,cassel,ca,40.929301,-121.55711000000001
32641,96017,castella,ca,41.109487,-122.33133000000001
32642,95306,catheys valley,ca,37.43244,-120.09796
32644,95924,cedar ridge,ca,39.1988,-121.02
32645,96019,shasta lake,ca,40.68043,-122.37084
32648,96079,shasta lake,ca,40.686639,-122.334778
32652,96089,shasta lake,ca,40.657893,-122.427333
32654,95307,ceres,ca,37.584282,-120.95063999999999
32655,95925,challenge,ca,39.4685,-121.1936
32656,96020,chester,ca,40.289788,-121.23263
32657,95712,chicago park,ca,39.14517,-120.96717
32658,95926,chico,ca,39.745973,-121.84258999999999
32659,95927,chico,ca,39.72849,-121.83748
32660,95928,chico,ca,39.720955,-121.81888000000001
32661,95929,chico,ca,39.72849,-121.83748
32662,95973,chico,ca,39.793465000000005,-121.87946000000001
32664,95976,chico,ca,39.72849,-121.83748
32665,95309,chinese camp,ca,37.87104,-120.43325
32666,93610,chowchilla,ca,37.100417,-120.27864
32667,95610,citrus heights,ca,38.696912,-121.27125
32669,95611,citrus heights,ca,38.70712,-121.28106
32671,95621,citrus heights,ca,38.695252,-121.3081
32673,95612,clarksburg,ca,38.383365999999995,-121.57818999999999
32674,95227,clements,ca,38.19075,-121.08828
32675,95930,clipper mills,ca,39.53267,-121.15746
32676,95981,strawberry valley,ca,39.584801,-121.08762
32679,93611,clovis,ca,36.82523,-119.70292
32680,93612,clovis,ca,36.813456,-119.70826000000001
32681,93613,clovis,ca,37.036528999999994,-119.51170400000001
32682,93619,clovis,ca,36.91,-119.58
32683,93614,coarsegold,ca,37.206505,-119.7207
32684,95713,colfax,ca,39.092062,-120.93471000000001
32687,95613,coloma,ca,38.7999,-120.89022
32688,95310,columbia,ca,38.03631,-120.40131
32689,95932,colusa,ca,39.254875,-122.04571999999999
32690,95614,cool,ca,38.880294,-120.97426000000002
32691,95228,copperopolis,ca,37.942532,-120.65786000000001
32692,96021,corning,ca,39.92766,-122.17916
32693,96029,flournoy,ca,39.9024,-122.4918
32695,96022,cottonwood,ca,40.360583,-122.33543999999999
32696,95311,coulterville,ca,37.7197,-120.1197
32697,95615,courtland,ca,38.33102,-121.56857
32698,95934,crescent mills,ca,40.0673,-120.9248
32700,95312,cressey,ca,37.41966,-120.66742
32701,95313,crows landing,ca,37.413659,-121.05649
32702,93615,cutler,ca,36.52328,-119.28678
32703,95616,davis,ca,38.54491,-121.74052
32704,95617,davis,ca,38.5494,-121.7253
32705,95618,el macero,ca,38.54685,-121.69413
32707,95315,delhi,ca,37.43216,-120.77854
32708,93616,del rey,ca,36.65912,-119.59374
32709,95316,denair,ca,37.552329,-120.78463
32710,95619,diamond springs,ca,38.69463,-120.81494
32712,93618,dinuba,ca,36.54328,-119.38707
32713,95620,dixon,ca,38.44546,-121.8233
32715,95935,dobbins,ca,39.37156,-121.20607
32716,96023,dorris,ca,41.96737,-121.91806
32717,93620,dos palos,ca,36.98606,-120.62657
32718,96024,douglas city,ca,40.65209,-122.94475
32719,95936,downieville,ca,39.567001,-120.8384
32720,93621,dunlap,ca,36.774951,-119.13779
32721,95937,dunnigan,ca,38.887,-121.9992
32722,96025,dunsmuir,ca,41.20821,-122.27195
32723,95938,durham,ca,39.624259,-121.79151999999999
32724,95958,nelson,ca,39.55211,-121.76553
32726,95714,dutch flat,ca,39.20601,-120.83772
32727,95623,el dorado,ca,38.639643,-120.84556
32728,95939,elk creek,ca,39.535446,-122.57667
32729,95624,elk grove,ca,38.421068,-121.36058999999999
32730,95757,elk grove,ca,38.35,-121.42
32731,95758,elk grove,ca,38.406432,-121.43673000000001
32732,95759,elk grove,ca,38.4088,-121.37162
32733,95625,elmira,ca,38.34824,-121.90996
32734,95317,el nido,ca,37.127525,-120.50573999999999
32735,95318,el portal,ca,37.673629,-119.81305
32736,95626,elverta,ca,38.727451,-121.45433
32737,95319,empire,ca,37.63826,-120.90215
32738,95320,escalon,ca,37.79743,-120.9966
32739,95607,capay,ca,38.706727,-122.125
32741,95627,esparto,ca,38.69213,-122.01719
32742,96027,etna,ca,41.4463,-123.01
32744,95628,fair oaks,ca,38.654803,-121.26529
32745,96028,fall river mills,ca,41.00461,-121.43831
32747,95230,farmington,ca,37.959439,-120.82328999999999
32748,95629,fiddletown,ca,38.527556,-120.69292
32749,93622,firebaugh,ca,36.85884,-120.45601
32750,93623,fish camp,ca,37.463177,-119.64498
32751,93624,five points,ca,36.40263,-120.12855
32752,95630,folsom,ca,38.672127,-121.15783
32753,95671,represa,ca,38.7065,-121.1694
32754,95762,el dorado hills,ca,38.684324,-121.06878999999999
32757,95763,folsom,ca,38.67796,-121.17606
32758,95941,forbestown,ca,39.51711,-121.26718
32759,95631,foresthill,ca,39.033312,-120.82172
32760,95942,forest ranch,ca,39.9917,-121.5827
32762,96031,forks of salmon,ca,41.228396999999994,-123.20187
32764,96032,fort jones,ca,41.615475,-122.87743999999999
32765,93625,fowler,ca,36.63051,-119.67847
32766,95231,french camp,ca,37.88409,-121.27106
32767,96033,french gulch,ca,40.736678999999995,-122.61121000000001
32768,93650,fresno,ca,36.841454,-119.79831999999999
32770,93701,fresno,ca,36.749444,-119.78872
32771,93702,fresno,ca,36.741199,-119.7553
32772,93703,fresno,ca,36.767299,-119.765
32773,93704,fresno,ca,36.7991,-119.8016
32774,93705,fresno,ca,36.786947999999995,-119.82746999999999
32775,93706,fresno,ca,36.6486,-119.9987
32776,93707,fresno,ca,36.746375,-119.63965800000001
32777,93708,fresno,ca,36.746375,-119.63965800000001
32778,93709,fresno,ca,36.746375,-119.63965800000001
32779,93710,fresno,ca,36.825582,-119.76358
32780,93711,fresno,ca,36.831723,-119.83198
32781,93712,fresno,ca,36.746375,-119.63965800000001
32782,93714,fresno,ca,36.746375,-119.63965800000001
32783,93715,fresno,ca,36.746375,-119.63965800000001
32784,93716,fresno,ca,36.746375,-119.63965800000001
32785,93717,fresno,ca,36.746375,-119.63965800000001
32786,93718,fresno,ca,36.746375,-119.63965800000001
32787,93720,fresno,ca,36.865587,-119.75917
32788,93721,fresno,ca,36.733193,-119.78473000000001
32789,93722,fresno,ca,36.801603,-119.88878000000001
32790,93723,fresno,ca,36.77,-119.95
32791,93724,fresno,ca,36.746375,-119.63965800000001
32792,93725,fresno,ca,36.6207,-119.7308
32793,93726,fresno,ca,36.795249,-119.76293000000001
32794,93727,fresno,ca,36.753177,-119.69703
32795,93728,fresno,ca,36.758598,-119.81022
32796,93729,fresno,ca,36.746375,-119.63965800000001
32797,93730,fresno,ca,36.9,-119.75
32798,93740,fresno,ca,36.746375,-119.63965800000001
32799,93741,fresno,ca,36.746375,-119.63965800000001
32800,93744,fresno,ca,36.746375,-119.63965800000001
32801,93745,fresno,ca,36.746375,-119.63965800000001
32802,93747,fresno,ca,36.746375,-119.63965800000001
32803,93750,fresno,ca,36.746375,-119.63965800000001
32804,93755,fresno,ca,36.746375,-119.63965800000001
32805,93760,fresno,ca,36.746375,-119.63965800000001
32806,93761,fresno,ca,36.746375,-119.63965800000001
32807,93764,fresno,ca,36.746375,-119.63965800000001
32808,93765,fresno,ca,36.746375,-119.63965800000001
32809,93771,fresno,ca,36.746375,-119.63965800000001
32810,93772,fresno,ca,36.746375,-119.63965800000001
32811,93773,fresno,ca,36.746375,-119.63965800000001
32812,93774,fresno,ca,36.746375,-119.63965800000001
32813,93775,fresno,ca,36.746375,-119.63965800000001
32814,93776,fresno,ca,36.746375,-119.63965800000001
32815,93777,fresno,ca,36.746375,-119.63965800000001
32816,93778,fresno,ca,36.746375,-119.63965800000001
32817,93779,fresno,ca,36.746375,-119.63965800000001
32818,93786,fresno,ca,36.746375,-119.63965800000001
32819,93790,fresno,ca,36.746375,-119.63965800000001
32820,93791,fresno,ca,36.746375,-119.63965800000001
32821,93792,fresno,ca,36.746375,-119.63965800000001
32822,93793,fresno,ca,36.746375,-119.63965800000001
32823,93794,fresno,ca,36.746375,-119.63965800000001
32824,93844,fresno,ca,36.746375,-119.63965800000001
32825,93888,fresno,ca,36.746375,-119.63965800000001
32826,93626,friant,ca,37.024460999999995,-119.68496
32827,95632,galt,ca,38.267544,-121.29723
32828,95633,garden valley,ca,38.839773,-120.82881
32829,96034,gazelle,ca,41.5207,-122.5203
32830,95634,georgetown,ca,38.930207,-120.78556999999999
32831,96035,gerber,ca,40.039257,-122.16555
32832,95232,glencoe,ca,38.35408,-120.58493
32833,95943,glenn,ca,39.605289,-122.03231000000001
32834,95717,gold run,ca,39.18073,-120.85577
32835,95944,goodyears bar,ca,39.53989,-120.88439
32836,95945,grass valley,ca,39.202725,-121.02076000000001
32837,95949,grass valley,ca,39.13255,-121.0981
32838,96037,greenview,ca,41.531009999999995,-122.95666000000001
32839,95947,greenville,ca,40.144573,-120.88311000000002
32840,95635,greenwood,ca,38.919588,-120.90406000000002
32841,96038,grenada,ca,41.604392,-122.52666
32842,95948,gridley,ca,39.35217,-121.71128999999999
32843,95950,grimes,ca,39.07434,-121.89386
32844,95636,grizzly flats,ca,38.6489,-120.5098
32845,95321,groveland,ca,37.840247999999995,-120.04541
32846,95637,guinda,ca,38.82907,-122.19386
32847,95679,rumsey,ca,38.8953,-122.3079
32848,95322,gustine,ca,37.187494,-121.03232
32850,95951,hamilton city,ca,39.74266,-122.01359
32851,96039,happy camp,ca,41.79318,-123.3795
32852,96040,hat creek,ca,40.788512,-121.47668
32853,95233,hathaway pines,ca,38.19186,-120.36547
32855,96041,hayfork,ca,40.55431,-123.18308
32856,93627,helm,ca,36.523726,-120.10668999999999
32857,95638,herald,ca,38.317665000000005,-121.16166000000001
32858,95323,hickman,ca,37.6194,-120.7141
32859,95324,hilmar,ca,37.400932,-120.87971999999999
32860,95234,holt,ca,37.93437,-121.42717
32861,95639,hood,ca,38.36824,-121.51745
32862,96044,hornbrook,ca,41.925752,-122.52253
32863,95325,hornitos,ca,37.463359999999994,-120.2561
32864,95326,hughson,ca,37.59688,-120.86604
32865,96046,hyampom,ca,40.61736,-123.45254
32866,96047,igo,ca,40.472993,-122.63707
32868,95640,ione,ca,38.35269,-120.93272
32869,95641,isleton,ca,38.16186,-121.61162
32870,95642,jackson,ca,38.3488,-120.7741
32871,95654,martell,ca,38.36686,-120.79605
32873,95327,jamestown,ca,37.867243,-120.49157
32874,96048,junction city,ca,40.7332,-123.05364
32876,93630,kerman,ca,36.72356,-120.05988
32877,95328,keyes,ca,37.5566,-120.91549
32878,93631,kingsburg,ca,36.506063,-119.54587
32879,96050,klamath river,ca,41.831947,-122.9206
32881,95645,knights landing,ca,38.851198,-121.73353999999999
32883,95720,kyburz,ca,38.771209000000006,-120.26765
32884,95329,la grange,ca,37.66354,-120.46353
32885,96051,lakehead,ca,40.90515,-122.37918
32886,96070,obrien,ca,40.735153000000004,-122.1944
32888,95330,lathrop,ca,37.816876,-121.28541000000001
32889,95333,le grand,ca,37.245422999999995,-120.27116000000001
32890,96052,lewiston,ca,40.743423,-122.81414
32891,95648,lincoln,ca,38.89156,-121.29301
32892,95236,linden,ca,38.018456,-121.05675
32893,95953,live oak,ca,39.25209,-121.69438999999998
32894,95334,livingston,ca,37.38688,-120.72353
32895,95237,lockeford,ca,38.16353,-121.14994
32896,95240,lodi,ca,38.124629999999996,-121.25039
32897,95241,lodi,ca,38.1302,-121.27245
32898,95242,lodi,ca,38.132618,-121.32282
32899,95335,long barn,ca,38.119056,-120.1014
32901,96054,lookout,ca,41.285897,-121.16094
32902,95650,loomis,ca,38.8071,-121.1698
32903,93635,los banos,ca,37.05828,-120.84992
32904,96055,los molinos,ca,40.041399,-122.09793
32905,95651,lotus,ca,38.817357,-120.92213000000001
32906,96056,mcarthur,ca,41.114424,-121.33200000000001
32908,96057,mccloud,ca,41.263103,-122.10297
32909,96058,macdoel,ca,41.82682,-122.00529
32910,93636,madera,ca,36.93,-119.83
32911,93637,madera,ca,36.914819,-120.15817
32913,93638,madera,ca,36.991476,-119.98728999999999
32914,93639,madera,ca,37.160622,-119.945035
32915,95653,madison,ca,38.67935,-121.9683
32916,95954,magalia,ca,39.888073999999996,-121.59048
32917,95336,manteca,ca,37.812815,-121.21416
32918,95337,manteca,ca,37.782332000000004,-121.23578
32919,96059,manton,ca,40.437443,-121.84678000000001
32920,95338,mariposa,ca,37.505484,-119.92527
